lat,lon,sats,x,y
42.25502787148956,-85.63768682676788,15,-0.0025249624742115263,0.029971966240146423
42.25502787169419,-85.63768682154537,15,-0.00326169859320202,0.029715007032154402
42.25502787423642,-85.63768681020431,15,-0.003219497529577752,0.02947729349194536
42.255027866765936,-85.63768681372876,15,-0.0032369391364243864,0.030152503082977553
42.25502787298061,-85.6376868129142,15,-0.003207342419562444,0.029952179426708282
42.25502787464711,-85.63768681158318,15,-0.0032072395360543604,0.029953132167556944
42.25502788112285,-85.63768680282081,15,-0.002960905794264377,0.03108244118471649
42.255027887221296,-85.63768680205763,15,-0.002960202704958881,0.031077293727697127
42.25502789167683,-85.63768679849433,15,-0.002922911481685712,0.03082811264397016
42.25502789257023,-85.63768680460524,15,-0.0029156308015709743,0.03077868393122863
42.25502788520718,-85.63768680145003,15,-0.0037656404616702634,0.030633336691551757
42.25502787909507,-85.6376867965491,15,-0.003785298924730257,0.030728618177312574
42.255027870396816,-85.63768679160152,15,-0.0030986891560203602,0.03085463276076519
42.25502786534599,-85.63768680120893,15,-0.0030807019108335188,0.030581237984941653
42.25502786129997,-85.63768679003321,15,-0.003074380162495552,0.030361350079641594
42.255027869090426,-85.63768679116556,15,-0.0029110442461550688,0.03097152964157586
42.2550278759932,-85.63768678807708,15,-0.002861622735802451,0.030912703698708063
42.25502788484025,-85.63768678261219,15,-0.002204247564166601,0.031693861335235
42.25502789153324,-85.63768679004615,15,-0.0021990911916995263,0.03167433481372243
42.255027888990455,-85.63768679057637,15,-0.0021562136639136716,0.03149302907168722
42.25502788893081,-85.63768678426848,15,-0.0021241272276601923,0.031326325768529326
42.255027895413164,-85.63768679267423,15,-0.0014812842009955971,0.031644556818364505
42.255027898193006,-85.63768679055349,15,-0.001492291081637568,0.03174094399808927
42.255027899357465,-85.63768678470099,15,-0.0010332488493419883,0.03204714442067841
42.25502789903454,-85.63768678766952,15,-0.0010326385352354291,0.03203629095462718
42.255027899770326,-85.63768679420741,15,-0.0010249671498760995,0.03183062478544323
42.255027896934195,-85.63768679726343,15,-0.0009394036068143383,0.031544150353760944
42.255027904269674,-85.63768679333153,15,-0.0009496684094013372,0.03129162525848658
42.25502791744031,-85.63768678824661,15,-0.0017636669788433092,0.031809701236710286
42.25502791498957,-85.63768679343625,15,-0.0017635447180782589,0.03174566968099701
42.25502791678607,-85.63768680095718,15,-0.0017605784110308817,0.03167262535014987
42.25502791902278,-85.63768680203842,15,-0.0017211638376031049,0.031448574546362545
42.255027926249504,-85.63768680510371,15,-0.002362558486416866,0.03200763929181525
42.25502792491612,-85.63768680373614,15,-0.0023986027621177627,0.032112277219940887
42.2550279296258,-85.63768680351285,15,-0.0034128142704479237,0.03261970396082579
42.255027933215786,-85.63768679759134,15,-0.0034159593934529487,0.032612827911661306
42.25502793552155,-85.63768680017886,15,-0.003462869722172731,0.03252138102036285
42.25502793937818,-85.63768680315937,15,-0.0034996851955483585,0.03243558449006703
42.25502794485765,-85.63768680258883,15,-0.00400103050296579,0.03174865668782354
42.25502793942561,-85.63768679946357,15,-0.004020576548173242,0.03176427204020947
42.25502794823068,-85.63768680553561,15,-0.003942899884005359,0.03160662860654172
42.25502795346442,-85.63768681199444,15,-0.004406963861895477,0.0327645087254279
42.25502794795166,-85.63768681928674,15,-0.004429615267810807,0.0327913003253598
42.25502795100991,-85.63768681670669,15,-0.00433705134977212,0.03263571608936132
42.25502794324499,-85.63768682619029,15,-0.0035073676107930476,0.032610015098628015
42.25502794476956,-85.63768682397921,15,-0.003480967868503457,0.03260443420297144
42.25502794117089,-85.63768682907774,15,-0.0027963722881648966,0.032908017186878614
42.255027943923785,-85.63768683579035,15,-0.002687589866106667,0.032661582708641924
42.25502794093891,-85.63768682482383,15,-0.0026688501089900856,0.03256878566672806
42.25502793857976,-85.63768682618282,15,-0.0018053256161129092,0.03333598330305324
42.25502794264628,-85.6376868271336,15,-0.0017805085201172172,0.033282557208538385
42.25502794833351,-85.63768682410985,15,-0.001074371491811677,0.03274806244784397
42.255027952759285,-85.63768682539299,15,-0.0010790361970431021,0.03272523651604927
42.25502795332994,-85.63768682642863,15,-0.0011002296264500744,0.03254629937533125
42.25502795317431,-85.6376868301183,15,-0.0013603805041792012,0.032703119753585336
42.25502795691762,-85.63768682489598,15,-0.0012342402862531132,0.03231974417331199
42.25502794776024,-85.63768682616515,15,-0.0013695435406519084,0.03325324960420402
42.25502794596709,-85.63768680697125,15,-0.001365578431276037,0.03322340062066383
42.255027952821386,-85.63768680844218,15,-0.0013611650155340182,0.033137208425968435
42.25502795725713,-85.63768680614356,15,-0.0006206209164112544,0.03250741669352345
42.25502795528202,-85.63768681320542,15,-0.0005737939410042157,0.032361718528820756
42.255027958889215,-85.63768681073637,15,-0.000568316464095606,0.03234881895837359
