lat,lon,x,y
42.25503699187135,-85.6376575496204,0.006997393874094789,0.00876462092294968
42.25503699221734,-85.63765754397772,0.0074630405472538245,0.008807633811089496
42.25503699386208,-85.63765755413225,0.0066250657281116485,0.008996109749062208
42.25503698958405,-85.63765755955805,0.00617731496851252,0.008522120402139854
42.25503698934232,-85.63765756014023,0.006129271993342943,0.008498643745860415
42.25503698435438,-85.63765756587502,0.005656024237357601,0.007951022803984995
42.255036974106375,-85.63765756331918,0.0058669373767388155,0.006816966253242174
42.255036973333425,-85.63765756884054,0.005411302119291941,0.0067327863293282775
42.255036974184726,-85.63765757544091,0.0048666234582241015,0.006830613625605912
42.25503696521301,-85.63765757789376,0.004664209002110138,0.005837118451870701
42.25503695921151,-85.63765758601298,0.0039941919275637994,0.0051760847728756065
42.255036950186025,-85.63765759899708,0.0029227127912627706,0.004178285530142833
42.25503694547078,-85.63765760471237,0.0024510734464192503,0.0036578605354631935
42.255036935086345,-85.63765760615564,0.0023319712704069195,0.002501442282530536
42.25503693417018,-85.63765761347746,0.0017277576835965,0.0024004972295319726
42.25503692453392,-85.63765761394347,0.0016893010073709815,0.0013301662835721673
42.255036921951564,-85.63765762005127,0.001185271170122495,0.0010457817420706506
42.25503691056483,-85.63765762432803,0.0008323434943947492,-0.00021765485725926646
42.25503690372033,-85.63765762462657,0.0008077072863082104,-0.0009774356815026998
42.25503689421264,-85.63765762367699,0.0008860683204624524,-0.002033215388699272
42.255036891715726,-85.63765762886683,0.000457790539562324,-0.0023114465901081503
42.25503688640373,-85.63765763501966,-4.995582302608228e-05,-0.0029035643639253794
42.255036887365094,-85.63765762979158,0.0003814778290566769,-0.002794518454746027
42.25503688592491,-85.63765762667113,0.0006389851869974556,-0.002956111781172201
42.25503688504955,-85.63765761672717,0.001459583730640903,-0.003054055561361244
42.25503687484899,-85.6376576148211,0.0016168780135442636,-0.004188349467685876
42.255036868624806,-85.63765762012001,0.001179598673456701,-0.004881522241171162
42.25503685902858,-85.63765762874196,0.0004680950384196649,-0.005953156553822573
42.25503685585555,-85.6376576249019,0.0007849849604182578,-0.006304225461554807
42.25503685360945,-85.63765762264525,0.0009712094888628749,-0.006551742918703488
42.25503684351166,-85.63765762496422,0.0007798427233783039,-0.007672685888590344
42.25503683435166,-85.63765762632872,0.0006672413055904497,-0.008689440272375892
42.25503682484838,-85.63765763018779,0.0003487817780366152,-0.009744868644683104
42.25503682289737,-85.63765762961381,0.00039614757315174705,-0.009964075785741221
42.255036817578386,-85.63765763857478,-0.00034333294669603944,-0.010555099928268148
42.25503681241963,-85.63765763883647,-0.0003649277241613381,-0.011127594180693465
42.2550368058103,-85.63765763568814,-0.00010512013505845553,-0.011865863115280463
42.25503679989654,-85.63765763009813,0.00035618022667460443,-0.012526294266449682
42.25503679623287,-85.63765763010659,0.00035548305605457426,-0.012938107918011301
42.255036797453656,-85.6376576284514,0.0004920730038987768,-0.01280796540591715
42.25503678825539,-85.63765762537271,0.0007461335356407812,-0.01383441572449183
42.25503678325774,-85.63765762819953,0.0005128572227971688,-0.014389890392150764
42.25503677942017,-85.63765763683918,-0.00020010687848216312,-0.014820477172775424
42.25503678233227,-85.63765762658922,0.000645744152135684,-0.014502372215367565
42.25503678486004,-85.63765762317834,0.0009272179377784832,-0.014223701462882161
42.255036774302496,-85.63765762063458,0.0011371347071260228,-0.015399098532062967
42.25503676909317,-85.63765761231808,0.0018234321373636828,-0.015981812598464377
42.25503676996484,-85.63765761082337,0.00194677996035524,-0.01588421179938359
42.25503676562494,-85.63765761149938,0.0018909931930733515,-0.016368633949090418
42.25503676933399,-85.63765761187214,0.001860232043271809,-0.01596087004965209
42.25503676371892,-85.63765761075592,0.0019523453581984569,-0.016589710405567823
42.25503675823052,-85.63765760911382,0.0020878560322520577,-0.01720298120555447
42.25503676116585,-85.63765760466183,0.0024552445576774893,-0.016881252974889717
42.25503676085232,-85.63765759958781,0.0028739643033522436,-0.016921029834953458
42.25503676289947,-85.63765760119125,0.002741645230864143,-0.016700161165534785
42.25503677208743,-85.63765758708921,0.0039053783679275826,-0.01568512010991982
42.255036767328434,-85.63765758141618,0.004373530089506994,-0.016217515490457343
42.25503676427367,-85.63765757791774,0.0046622300288355085,-0.016560831468929716
42.2550367656253,-85.63765757510362,0.004894457521777544,-0.0164141698721834
42.25503677595785,-85.63765756546458,0.0056898939684887915,-0.015269951051879279
42.25503677321887,-85.63765755668027,0.00641479606554137,-0.01558111304991127
42.2550367859455,-85.63765754901517,0.007047338202403989,-0.014172045213070647
42.255036798972036,-85.63765755197555,0.006803041336626892,-0.012730255130398181
42.255036796952744,-85.6376575488869,0.0070579228569678815,-0.012960704843812058
42.255036800538086,-85.6376575486759,0.007075336065349432,-0.012567158982564056
42.255036808755996,-85.63765754425803,0.00743990879448339,-0.011657839143268619
42.25503681818554,-85.63765754107138,0.0077028785949308145,-0.010614528187323394
42.25503682479654,-85.63765754261063,0.007575856190497866,-0.00988317704564192
42.25503682987386,-85.63765753849941,0.00791512402050301,-0.009321435655106205
42.25503683411952,-85.6376575303509,0.008587558994768617,-0.008852675010911935
42.255036847086224,-85.63765752611639,0.008937000053147091,-0.007413701757118873
42.25503685129756,-85.63765752138242,0.009327657881411043,-0.0069458544408998735
42.25503686582937,-85.63765752378765,0.009129173115991642,-0.005338252813926806
42.255036872672,-85.63765752370705,0.009135825086421669,-0.004581433896270342
42.25503688875901,-85.63765752930628,0.008673762580691576,-0.0027969032262452134
42.255036895555186,-85.63765752653319,0.008902604312509142,-0.0020436920417550714
42.25503690437495,-85.63765752249694,0.00923568527449119,-0.0010641084702620145
42.25503690576898,-85.63765752710225,0.00885564474035249,-0.0009117730104081304
42.25503691158097,-85.63765752646215,0.008908466725989998,-0.000267090990000704
42.25503692068566,-85.63765753005424,0.008612038750204346,0.0007442230891329601
42.2550369287367,-85.63765752724174,0.008844132983573314,0.001641450144159104
42.25503694114062,-85.63765752787738,0.008791678430285742,0.0030165917826265633
42.25503694954166,-85.63765753189514,0.008460123897296359,0.003945819011610858
42.25503695301743,-85.63765753364389,0.008315813312729814,0.004330901738739089
42.255036959126365,-85.63765753095495,0.008537710189411745,0.005006839099095918
42.2550369606638,-85.63765753106522,0.008528610988938132,0.00517627097248664
42.255036972995775,-85.6376575283791,0.008750275780706052,0.006548666154404588
42.25503697710641,-85.63765752496761,0.009031799895862122,0.007006970136129609
42.25503698625548,-85.6376575295568,0.008653088506345373,0.008023673781919552
42.255036989121706,-85.63765753071053,0.008557881317815295,0.008340426867825598
42.25503699702227,-85.63765753359294,0.008320017028815001,0.009216460234876968
42.25503700465115,-85.6376575336912,0.008311908921047936,0.010063123462989081
42.25503700971006,-85.63765753698678,0.0080399501524349,0.01062301122494299
42.25503702071947,-85.63765753532518,0.008177069116874672,0.011843997210016406
42.255037026404764,-85.63765753782396,0.0079708635416538,0.012474526182389516
42.25503702860568,-85.6376575467317,0.007235775708413418,0.012716594885163694
42.255037026190976,-85.63765754983056,0.006980050012656901,0.012447924864353255
42.2550370341894,-85.63765754415638,0.007448297217010798,0.013339640750045595
42.25503703581372,-85.63765754267946,0.007570176430172914,0.013522526883516947
42.255037037774244,-85.63765756159641,0.0060091041172903445,0.013735241983394719
42.255037036803294,-85.63765756336002,0.005863567287016624,0.013627966285176561
42.25503703067135,-85.63765756879657,0.0054149304469861504,0.012948451025303426
42.25503702944043,-85.63765756729488,0.005538853729292262,0.01281145167729222
42.25503703458391,-85.63765757311987,0.0050581613275139615,0.013377328436694817
42.25503703014135,-85.63765758008681,0.004483232742351557,0.012881839256334154
42.25503702409983,-85.63765758233123,0.004298018337376127,0.01220843086788181
42.25503702089408,-85.63765757899901,0.004573000640000464,0.01184966101270166
42.25503701740306,-85.63765758312884,0.004232197943664356,0.011456324705083051
42.25503701608544,-85.6376575949644,0.0032554997684716537,0.011313073663351228
42.25503701519006,-85.63765759099904,0.003582729810964098,0.011212004975927798
42.2550370072206,-85.63765760355552,0.0025465389022201004,0.010329754515881709
42.2550370029798,-85.63765759916417,0.0029089238343448054,0.009860127634301143
42.25503698966306,-85.63765760765017,0.0022086390169824034,0.008378415653714777
42.25503698528316,-85.63765761050026,0.0019734434678844964,0.00789422987371188
42.255036975868904,-85.63765761242205,0.0018148526452450475,0.006850134763608261
42.255036977644956,-85.63765761372419,0.0017073975174276717,0.0070471271395806945
42.25503697739421,-85.6376576101394,0.002003221959395775,0.007021316195380014
42.25503697763327,-85.6376576118802,0.0018595674973655154,0.007048212715430196
42.255036976105856,-85.63765760746074,0.002224271611438355,0.006875178571150248
42.25503697510536,-85.63765761245297,0.00181230145915383,0.0067631874355754094
42.25503697079852,-85.637657613533,0.0017231750656671496,0.006282400055528381
42.255036973163236,-85.63765761539672,0.0015693757289334097,0.006547145843971175
42.25503697776332,-85.63765762242363,0.0009894980889956682,0.0070594554522576194
42.25503697408087,-85.6376576335366,7.242933820574698e-05,0.006653237488927436
42.255036973708435,-85.63765763892809,-0.00037248886400432016,0.0066094214163866065
42.25503697409483,-85.6376576412307,-0.0005625054296227489,0.006654390608587482
42.2550369769748,-85.63765765282463,-0.001519263434871207,0.006979288647248578
42.25503697318948,-85.63765766162582,-0.002245559727565046,0.006560422393105267
