lat,lon,sats,x,y,haccuracy,vaccuracy,height
42.255023430971455,-85.63768723105197,15,0.060238807625457184,-0.0641656250375471,37,68,252.057419959612
42.2550234311103,-85.6376872287948,15,0.06044488006930493,-0.06426729323364977,37,68,252.05756210453546
42.25502342705872,-85.63768722400923,15,0.060804620125905866,-0.06408914609951212,37,68,252.05768270995344
42.25502342798309,-85.63768722692136,15,0.06105637141387797,-0.06431329954285143,37,68,252.05877162983805
42.25502342444523,-85.63768723215317,15,0.06124520019054703,-0.064467577151084,37,68,252.05885003868616
42.25502342709,-85.63768723889154,15,0.060996952836581096,-0.064506271106457,37,68,252.05901098002528
42.255023426351116,-85.63768722536507,15,0.061135493231179505,-0.06459793451214188,37,68,252.06017725309536
42.25502342937502,-85.63768723560243,15,0.06124601198322384,-0.0646623896979966,37,68,252.05981509686166
42.255023437848514,-85.63768723575069,15,0.06102116011685248,-0.06431426753844509,37,68,252.0601979971015
42.25502343996348,-85.63768722826273,15,0.061207219715615185,-0.06444707811042753,37,68,252.06010641024164
42.25502343812873,-85.63768722692554,15,0.061748241446147815,-0.06501270499086596,37,68,252.05888913567608
42.25502344229115,-85.63768721586268,15,0.06073404820207634,-0.06395731152968771,37,68,252.05963199664856
42.25502344142799,-85.6376872304185,15,0.060660300321721275,-0.06414124585362728,37,68,252.05948499943548
42.25502342855038,-85.6376872328222,15,0.060863514525309734,-0.06428185596957399,37,68,252.05917793889432
42.255023439582295,-85.63768722821393,15,0.06093075666264851,-0.06434062486253558,37,68,252.0598380839175
42.25502344354474,-85.63768722358256,15,0.060267860437064516,-0.06457297455633787,37,68,252.0601911329969
42.25502343544193,-85.63768722759188,15,0.06039831712983989,-0.0646641428391246,37,68,252.06024678460955
42.25502344180135,-85.63768721798792,15,0.060499483691883675,-0.06472033122114107,37,68,252.05937061733377
42.25502342993012,-85.63768721088293,15,0.06095241181963334,-0.06510742173370286,37,68,252.05946286754227
42.25502343516533,-85.63768721011195,15,0.06071082932162039,-0.06521888816113797,37,68,252.05872706419729
42.25502343493934,-85.63768721208828,15,0.060830508587771615,-0.06528844442038145,37,68,252.05846649084006
42.25502343213628,-85.63768720344936,15,0.06130399930626184,-0.06566802888433056,37,68,252.05834564370383
42.25502343102671,-85.6376871983146,15,0.060581796631753775,-0.0640158642892518,37,68,252.05776868956693
42.25502342277843,-85.6376871957074,15,0.06089132821914312,-0.06496171489743285,37,68,252.0573239011717
42.255023426795105,-85.63768719137677,15,0.06107778395431055,-0.06506147649126694,37,68,252.05680268965799
42.2550234322926,-85.63768719744675,15,0.061489736391751246,-0.0655481129524072,37,68,252.05668968834152
42.255023431055456,-85.63768718786189,15,0.06189114109528325,-0.06491735909798915,37,68,252.05644337499857
42.255023432316946,-85.63768718572227,15,0.06200252859384711,-0.06425877564399204,37,68,252.05597026034522
42.25502343051057,-85.63768719339703,15,0.06207437062895902,-0.06428355311128921,37,68,252.0551668458734
42.25502343998036,-85.6376871934478,15,0.06208193488560364,-0.06430714563964783,37,68,252.0558591634142
42.25502344214153,-85.63768719081683,15,0.06178990459730556,-0.06414160033214569,37,68,252.0561616970148
42.25502343238013,-85.63768718564864,15,0.06183298134118275,-0.06421046575894782,37,68,252.05616296908863
42.255023433568475,-85.63768718189304,15,0.06186964039071927,-0.06425502676036395,37,68,252.0545630228925
42.255023434848525,-85.63768718414377,15,0.06198278514622576,-0.0644635120696865,37,68,252.05473886541472
42.25502343698354,-85.63768718033333,15,0.062302475079298744,-0.06319928467339422,37,68,252.05428040115763
42.25502344469372,-85.63768716890317,15,0.06231747330597722,-0.0632602499875357,37,68,252.0539823729418
42.25502344183246,-85.63768716048979,15,0.062333197805332446,-0.06341509139109039,37,68,252.05440721086288
42.25502343392855,-85.63768716682999,15,0.062165053044774314,-0.06447886475773021,37,68,252.0546980648007
42.25502343447835,-85.63768715869239,15,0.06218063238736352,-0.06450034980675916,37,68,252.05382889261446
42.25502344116448,-85.63768715246586,15,0.062185213856372656,-0.06475710006936387,37,68,252.05312682277426
42.25502343629321,-85.63768714863956,15,0.06065556292037445,-0.06467354621413025,37,68,252.0525165485083
42.25502343672426,-85.63768714262935,15,0.06068722883199348,-0.0647459198266816,37,68,252.05294918071377
42.25502344302708,-85.63768713933445,15,0.062006977557258494,-0.06427100191576057,37,68,252.05301060564534
42.25502345566499,-85.63768713206647,15,0.062103304449241496,-0.06429523341919681,37,68,252.05245736349744
42.25502346510438,-85.63768713462348,15,0.06239793356396742,-0.06387042307231298,37,68,252.0511519733149
42.25502347152631,-85.63768713617176,15,0.06244896019104489,-0.0638865579417723,37,68,252.05161742422717
42.25502347769932,-85.63768712762156,15,0.06246342098312064,-0.06396688507127712,37,68,252.0519964089497
42.25502346923868,-85.63768710736352,15,0.06147714055286566,-0.06420649895011088,37,68,252.05134458543822
42.2550234613556,-85.6376870924161,15,0.06143477027512546,-0.06426350841118368,37,68,252.05062731052746
42.255023460328275,-85.63768708126952,15,0.062258030056769734,-0.06336741579871055,37,68,252.05001894118598
42.25502345487044,-85.63768707849647,15,0.06233339552515795,-0.06333309455681732,37,68,252.05107901504684
42.25502345631465,-85.63768707133114,15,0.06242523197633959,-0.06370888947732604,37,68,252.0500953705261
42.25502346671689,-85.63768706744389,15,0.0608812856713485,-0.06282399939048033,37,68,252.04908184389691
42.25502348095364,-85.63768706824723,15,0.061478571265956086,-0.06278456250330948,37,68,252.0499712143071
42.255023494340236,-85.637687071102,15,0.06154152235400025,-0.0628079207284888,37,68,252.05076135211743
42.25502350453895,-85.63768707472414,15,0.06155382247034488,-0.06291120995386935,37,68,252.0502746297281
42.25502351688218,-85.63768706374917,15,0.06143130852417331,-0.06291717878950095,37,68,252.049337088687
42.255023514829844,-85.63768705681913,15,0.06147176700008102,-0.06296880390559575,37,68,252.04941045106736
42.25502351143104,-85.63768703789054,15,0.06110949773204615,-0.062197357699316794,37,68,252.04966390080162
42.25502350132568,-85.63768703286992,15,0.061123022314665855,-0.06217409130389917,37,68,252.0497258281146
42.25502349886647,-85.63768703009283,15,0.06115929798769945,-0.06224790959090904,37,68,252.0503932124855
42.255023502430014,-85.637687022349,15,0.06124460421502947,-0.06241910244061212,37,68,252.05016811003847
42.25502350870269,-85.63768702393104,15,0.06101698923261553,-0.06179421586309672,37,68,252.04981617446555
42.255023516953145,-85.63768701515963,15,0.06006606829182216,-0.06158877565510104,37,68,252.0494627171986
42.25502353441442,-85.63768701961435,15,0.06005770693740929,-0.06168688498863039,37,68,252.04921327725833
42.25502353922066,-85.63768701579568,15,0.06054205751668043,-0.06120991421364459,37,68,252.04966958129495
42.25502353913241,-85.63768700476516,15,0.06060640190043432,-0.06119310921834668,37,68,252.04841503469987
42.25502354101107,-85.63768699196959,15,0.060630733410129624,-0.06124154140960136,37,68,252.0480402536558
42.25502354628898,-85.63768699563876,15,0.060684316890123574,-0.06143811531425093,37,68,252.0484945699007
42.255023552992284,-85.63768698756456,15,0.061197692041872524,-0.06176544421734645,37,68,252.04804013786094
42.2550235644844,-85.63768697858231,15,0.0612211568296632,-0.06182050486037743,37,68,252.04754505571725
42.255023563816884,-85.63768697182245,15,0.06126766561402024,-0.06200469018483161,37,68,252.04605095601315
42.25502357214493,-85.63768696866538,15,0.060998688756151255,-0.06089239766523218,37,68,252.04599355827273
42.25502357762715,-85.6376869755083,15,0.06103278995428338,-0.06098217219115183,37,68,252.0459515888526
42.25502357792322,-85.6376869660821,15,0.061143267520111476,-0.06080946321955878,37,68,252.04576933533247
42.25502358303042,-85.63768695611027,15,0.061190738281794964,-0.06083793466120895,37,68,252.04603602464763
42.25502358896097,-85.63768695391299,15,0.06092434691021892,-0.061415825270611325,37,68,252.0459362752123
42.25502359142602,-85.637686945471,15,0.06098112228856351,-0.06146777054010056,37,68,252.04528653817187
42.255023588137114,-85.63768694880201,15,0.06201106454802418,-0.061399424773617484,37,68,252.04516659893153
42.25502359394811,-85.63768694743386,15,0.06208886679956787,-0.06141730774272511,37,68,252.04414268538585
