lat,lon,sats,x,y
42.25502830897311,-85.63768673587651,15,0.04571904668527732,0.03629036614057385
42.25502831427416,-85.6376867218062,15,0.045378761051741066,0.03723357982137513
42.255028316457555,-85.63768671913515,15,0.045504089497073845,0.03689111053745824
42.255028320414645,-85.63768671533704,15,0.04597805281392153,0.03837938189054719
42.255028321256766,-85.63768670464287,15,0.046010610264945156,0.03823983364421965
42.25502832154133,-85.63768669881316,15,0.04600266403245304,0.03830294198286193
42.25502832737923,-85.63768669509922,15,0.046224399845760905,0.0386035684295893
42.2550283295878,-85.63768669873943,15,0.0462489887950024,0.038458678364180696
42.25502833280521,-85.63768669679618,15,0.04624495987370939,0.0384764536845056
42.25502833435377,-85.63768668987116,15,0.0466590322451117,0.03891311832895298
42.255028324167874,-85.63768669059536,15,0.04668263721157954,0.03881022869871138
42.255028329450255,-85.6376866887782,15,0.046668177972808214,0.03885834949757514
42.25502833640311,-85.63768668127112,15,0.04675678222014572,0.039798087477759245
42.255028330368326,-85.6376866797039,15,0.04683447468962146,0.03949623228255177
42.25502833282096,-85.63768666912993,15,0.046907636066544134,0.039191293489554656
42.25502833833361,-85.63768666874978,15,0.04678672070285603,0.04030196093761082
42.255028340411464,-85.63768666602095,15,0.04678705227171294,0.0403539489478936
42.25502834457824,-85.63768666670447,15,0.04747056983380118,0.04058569722955947
42.25502833943681,-85.63768666912958,15,0.047544387244932124,0.04018221854575144
42.25502835006575,-85.63768666212039,15,0.04755095762526459,0.040139691398254254
42.25502834404153,-85.63768666158623,15,0.04768538625093318,0.04027625059688606
42.25502835197633,-85.63768666108149,15,0.04773266933788542,0.04009133370551417
42.25502833927065,-85.63768666860967,15,0.048048403898544256,0.04044585790313415
42.25502834239911,-85.63768667446783,15,0.04807891358183964,0.04030342692156186
42.25502833921273,-85.63768667097307,15,0.04808500905056517,0.04030476038906755
42.25502833739053,-85.63768667959486,15,0.0481220162831767,0.040140241686953605
42.25502833263636,-85.6376866717189,15,0.04824843654822096,0.04088057613126874
42.25502834881556,-85.63768667739717,15,0.04822779722454628,0.04095514280468762
42.25502834500546,-85.63768668463145,15,0.047046552261945575,0.040954085901661524
42.255028346601016,-85.63768668472562,15,0.047129926657458125,0.040600903488826036
42.255028333130724,-85.63768668056075,15,0.047668925708809075,0.04110045381533821
42.255028333401896,-85.63768668639985,15,0.04770191996981931,0.0409202158820721
42.255028329787194,-85.6376866882197,15,0.047689860474221926,0.040976639226022106
42.255028325593535,-85.63768668668324,15,0.04848338247016803,0.04176332076483273
42.255028322667144,-85.63768667785607,15,0.04856646022512033,0.04144541980971913
42.25502832274125,-85.637686686016,15,0.047770852017244125,0.04184859944097926
42.25502832471754,-85.63768668578881,15,0.04779132766138897,0.0417468355076201
42.25502832601531,-85.63768668370209,15,0.047793021713511546,0.041737563761223166
42.25502832213641,-85.63768668309014,15,0.04804991753254003,0.04275216485091244
42.25502831970208,-85.63768668652939,15,0.048070425648264185,0.04265386051559544
42.25502832111891,-85.63768668708914,15,0.04807899867784495,0.042611440205021535
42.25502832090299,-85.63768668506856,15,0.04812214126774341,0.04242055388641678
42.25502831867689,-85.63768668099031,15,0.04868874235092322,0.042672672902535055
42.255028307333355,-85.6376866876284,15,0.04868709964705321,0.0426915201323342
42.25502831102581,-85.63768668713051,15,0.04889509982077118,0.04298548726986074
42.25502830907349,-85.63768668851833,15,0.04894556046315206,0.042720780409013365
42.25502830748976,-85.63768668507402,15,0.04897837178394987,0.04255054952988901
