lat,lon,sats,x,y
42.25502783150709,-85.6376872470478,15,-0.007632226413668899,-0.004867241494133168
42.25502784225858,-85.63768724481055,15,-0.007980133848140015,-0.00501561040177721
42.255027826621806,-85.6376872519235,15,-0.007975273282904762,-0.00499166864132706
42.25502782185415,-85.63768724374685,15,-0.007943412151987623,-0.005183745662299841
42.255027818552016,-85.63768724225099,15,-0.006764696166372429,-0.0048035050664534595
42.25502783310683,-85.63768723300807,15,-0.006732674393538873,-0.004873161999148229
42.25502782887288,-85.63768722716205,15,-0.008510657304616054,-0.005381027037644611
42.2550278352118,-85.63768721393562,15,-0.00848079148909688,-0.005572908681902203
42.255027832157396,-85.63768721941675,15,-0.008462718769645593,-0.005766335870529474
42.25502783068383,-85.63768720688721,15,-0.009038676538013253,-0.004725341116180186
42.25502784048921,-85.63768719870335,15,-0.009040911065969158,-0.004724435608644238
42.25502784206302,-85.6376872045903,15,-0.008997117377431129,-0.0050490400938834855
42.25502783717187,-85.63768720825253,15,-0.009428369889136395,-0.004731170490322791
42.255027837298975,-85.6376872048623,15,-0.00941591766542402,-0.004598938921372089
42.25502783481928,-85.63768720716567,15,-0.009391560845799767,-0.004833198557759941
42.255027845380596,-85.63768721402381,15,-0.007739327493221,-0.00384039584127036
42.25502784344718,-85.63768721126561,15,-0.007711184800470469,-0.0038898598301630198
42.25502784698975,-85.63768720512947,15,-0.007689193088743627,-0.004011965984072386
42.25502784558478,-85.63768719875173,15,-0.008249477916433115,-0.00338284875337672
42.25502784424647,-85.63768720414154,15,-0.008254104559875592,-0.003373035033233039
42.25502783760901,-85.63768719820219,15,-0.00819823548060113,-0.003690814404920366
42.255027835944865,-85.63768719271717,15,-0.007527505530146087,-0.002259434179110717
42.2550278385174,-85.63768719731458,15,-0.007514984690071634,-0.0022461814375608997
42.255027829498566,-85.63768720183556,15,-0.007586220124007354,-0.0024273059817232177
42.25502783570696,-85.63768718888527,15,-0.007618487449902745,-0.0026304972155961753
42.255027840544194,-85.63768717806057,15,-0.007891087403337025,-0.002719197230835398
42.255027847351165,-85.63768718376312,15,-0.00786911077934708,-0.0028410740088920653
42.25502785112534,-85.63768718049593,15,-0.008023391272468448,-0.0017186376245090394
42.2550278507154,-85.63768717095772,15,-0.008029307788431228,-0.0016438894390570589
42.25502785648719,-85.63768717342529,15,-0.008029048963666541,-0.0018716287999064262
42.255027859877984,-85.63768716331238,15,-0.006938562356634597,-0.0010690108733004257
42.25502786381556,-85.63768716892065,15,-0.006943960557526388,-0.0010307743619460891
42.2550278658052,-85.6376871609101,15,-0.006943268902751459,-0.0011908116193550251
42.2550278620925,-85.6376871658776,15,-0.0067837079219330325,-0.0015349086562357662
42.255027872200536,-85.63768716201875,15,-0.006784968105536736,-0.0014958287661332517
42.25502787956716,-85.63768715623449,15,-0.006785091590693654,-0.001660045859924081
42.25502787544669,-85.63768716148081,15,-0.007327096894563663,-0.0018067184860313772
42.255027873058374,-85.63768715835101,15,-0.0073224177845759506,-0.0018756788771717935
42.25502787125886,-85.63768715509691,15,-0.007330918938320384,-0.001897567439566177
42.255027871916,-85.63768716070166,15,-0.007321119665869562,-0.0015536059224513855
42.255027878976954,-85.63768716514674,15,-0.007319993080604455,-0.0015778849292282702
42.25502787535942,-85.63768716218637,15,-0.007335099270059586,-0.0017407038585334324
