lat,lon,sats,x,y
42.255027820721494,-85.6376867927818,14,0.032522307598396194,-0.009121649963830428
42.25502789089918,-85.63768682453708,14,0.029901786312704362,-0.001277818794854127
42.255027916561104,-85.63768678237814,14,0.03338084213610516,0.0015811858381633154
42.255027905095176,-85.63768679189222,14,0.032595717564295995,0.000384494929977372
42.255028120706015,-85.63768664297636,14,0.04488460784851247,0.02420138646109972
42.255027942249875,-85.63768661100599,14,0.04752287914477012,0.004290427790374252
42.255027900623624,-85.63768661693774,14,0.04703337739296408,-0.0003165202647190113
42.255028078409026,-85.63768676196686,14,0.035065229734040235,0.019432004637086664
42.25502791563818,-85.63768671964101,14,0.03855806001873216,0.0014496419090901658
42.2550278639991,-85.63768676031404,14,0.035201624632489624,-0.0042202475356500485
42.255027861326916,-85.63768681331148,14,0.03082814997063974,-0.004437289583264364
42.25502797380726,-85.63768677849859,14,0.03370099207483439,0.007988761225418153
42.25502787855198,-85.63768682651896,14,0.02973823684091427,-0.0027208977776507215
42.25502789185729,-85.63768685593345,14,0.02731088390336445,-0.0011686742091424757
42.255027965777586,-85.637686700382,14,0.040147358270829776,0.007060332852378864
42.25502803277796,-85.63768673291918,14,0.037462313028212964,0.014450835803259746
42.25502778950025,-85.63768695131924,14,0.019439422079460367,-0.012515545974536052
42.25502791480149,-85.63768680096557,14,0.03184696325736032,0.001315800934346023
42.255027793317566,-85.63768694465618,14,0.01998927356238353,-0.012001286384271295
42.255028039536526,-85.6376867968902,14,0.032183273570406325,0.015158984078360777
42.25502779397308,-85.63768690557099,14,0.023214676002185144,-0.011990616138006435
42.25502800950767,-85.63768670751274,14,0.03955891270568129,0.011982538371813914
42.2550278967517,-85.63768683776489,14,0.02881019676968327,-0.0006840670487154588
42.25502785807135,-85.63768684149592,14,0.028502303297004747,-0.0048270860107098995
42.25502790404269,-85.63768685038846,14,0.02776846884215365,0.00019271927677970424
42.255027938615264,-85.63768678460785,14,0.033196841330646966,0.004065004819731613
42.25502795321438,-85.6376868173358,14,0.030496053419211265,0.005636578328465439
